ID,dteday,hr,weathersit,temp,atemp,hum,windspeed,casual,cnt
12427,2012-06-07,0,1,0.52,0.5,0.77,0.1343,9,59
4409,2011-07-07,15,1,0.86,0.7879,0.41,0.2537,47,166
13294,2012-07-13,3,2,0.68,0.6364,0.61,0.0,2,9
5920,2011-09-09,5,2,0.62,0.5455,0.94,0.1343,0,14
17217,2012-12-25,6,2,0.22,0.2273,0.93,0.1343,1,7
5411,2011-08-18,9,1,0.72,0.6818,0.66,0.2537,42,228
13340,2012-07-15,1,2,0.68,0.6364,0.89,0.1343,49,168
550,2011-01-25,2,1,0.16,0.1515,0.69,0.2239,0,2
9674,2012-02-13,1,1,0.12,0.1212,0.5,0.2239,0,6
16251,2012-11-14,21,1,0.3,0.3333,0.56,0.0,5,213
12505,2012-06-10,6,1,0.62,0.5909,0.73,0.0,3,30
12341,2012-06-03,10,1,0.62,0.6212,0.43,0.2239,127,404
10498,2012-03-18,13,2,0.46,0.4545,0.82,0.1642,198,544
15081,2012-09-25,14,1,0.66,0.6212,0.39,0.3284,80,293
3264,2011-05-20,22,1,0.54,0.5152,0.73,0.0,28,152
5061,2011-08-03,19,3,0.7,0.6667,0.84,0.0,51,321
2098,2011-04-02,7,2,0.26,0.2727,0.7,0.1045,2,18
7001,2011-10-24,8,2,0.42,0.4242,0.88,0.1642,20,398
7292,2011-11-05,11,1,0.36,0.3636,0.46,0.1045,69,238
3671,2011-06-06,21,1,0.66,0.6212,0.57,0.0896,29,189
13342,2012-07-15,3,2,0.68,0.6364,0.89,0.1642,15,57
8583,2011-12-29,10,2,0.22,0.2273,0.64,0.1642,13,110
4416,2011-07-07,22,1,0.74,0.6818,0.62,0.1642,32,182
9214,2012-01-24,20,1,0.32,0.3485,0.76,0.0,18,229
11723,2012-05-08,16,3,0.64,0.6061,0.73,0.2239,54,389
14684,2012-09-09,1,1,0.56,0.5303,0.73,0.2239,20,124
2934,2011-05-07,4,1,0.4,0.4091,0.82,0.1045,1,5
9237,2012-01-25,19,2,0.34,0.3636,0.53,0.0,5,316
6597,2011-10-07,11,1,0.56,0.5303,0.63,0.0,80,230
9217,2012-01-24,23,1,0.32,0.3485,0.76,0.0,19,99
9049,2012-01-17,23,1,0.46,0.4545,0.72,0.3881,1,61
4833,2011-07-25,7,2,0.74,0.7121,0.79,0.0,20,277
15275,2012-10-03,16,2,0.72,0.6667,0.58,0.0,42,478
13300,2012-07-13,9,2,0.72,0.6667,0.51,0.0,70,414
11624,2012-05-04,13,2,0.64,0.6061,0.73,0.0,71,278
16004,2012-11-04,13,1,0.4,0.4091,0.43,0.2239,122,493
9377,2012-01-31,15,1,0.54,0.5152,0.26,0.4478,27,177
12317,2012-06-02,10,1,0.6,0.6212,0.53,0.2985,145,493
56,2011-01-03,11,1,0.2,0.1818,0.4,0.3284,10,51
3412,2011-05-27,2,1,0.68,0.6364,0.61,0.2239,6,18
2855,2011-05-03,21,2,0.64,0.6212,0.61,0.4478,42,225
400,2011-01-18,16,2,0.22,0.2273,0.87,0.1939999999999999,0,61
2986,2011-05-09,8,1,0.52,0.5,0.55,0.2239,23,374
6605,2011-10-07,19,1,0.56,0.5303,0.52,0.0,51,294
14908,2012-09-18,9,2,0.66,0.6061,0.83,0.5821,27,293
10227,2012-03-07,5,1,0.28,0.2576,0.56,0.2985,0,18
12859,2012-06-25,0,1,0.72,0.6818,0.62,0.2537,31,68
6554,2011-10-05,16,1,0.64,0.6212,0.47,0.3284,37,282
7258,2011-11-04,1,2,0.4,0.4091,0.82,0.0,1,17
10334,2012-03-11,17,1,0.52,0.5,0.27,0.2985,199,498
5781,2011-09-03,8,1,0.64,0.6061,0.69,0.1642,24,89
12888,2012-06-26,5,1,0.52,0.5,0.48,0.3881,3,39
11160,2012-04-15,5,1,0.5,0.4848,0.68,0.1642,4,10
13214,2012-07-09,19,1,0.74,0.6818,0.55,0.1642,88,631
7233,2011-11-03,0,1,0.36,0.3636,0.76,0.0896,3,31
8661,2012-01-01,16,2,0.44,0.4394,0.54,0.2985,68,215
519,2011-01-23,18,1,0.12,0.1212,0.3,0.2537,5,49
1755,2011-03-18,20,1,0.62,0.6212,0.46,0.1343,46,149
4508,2011-07-11,18,1,0.86,0.8333,0.53,0.3881,57,472
12843,2012-06-24,8,1,0.7,0.6515,0.58,0.0,38,141
10389,2012-03-14,0,1,0.54,0.5152,0.6,0.1045,5,39
5263,2011-08-12,5,1,0.6,0.6212,0.56,0.1343,2,26
1069,2011-02-17,7,1,0.32,0.3333,0.57,0.1045,7,126
11278,2012-04-20,3,1,0.44,0.4394,0.88,0.1045,1,10
6611,2011-10-08,1,1,0.46,0.4545,0.82,0.0,14,65
15793,2012-10-25,6,2,0.52,0.5,0.88,0.1939999999999999,3,171
665,2011-01-31,1,1,0.22,0.2121,0.64,0.2537,2,7
10548,2012-03-20,15,2,0.62,0.6061,0.69,0.1045,67,244
716,2011-02-02,5,3,0.22,0.2424,0.93,0.1045,0,3
12114,2012-05-24,23,2,0.64,0.5909,0.78,0.1343,36,167
1699,2011-03-16,11,2,0.36,0.3485,0.81,0.1343,13,75
1877,2011-03-24,0,2,0.32,0.303,0.93,0.2239,0,11
10643,2012-03-24,14,3,0.52,0.5,0.88,0.3582,63,223
7320,2011-11-06,15,1,0.48,0.4697,0.51,0.1939999999999999,96,306
14399,2012-08-28,4,1,0.66,0.6061,0.83,0.1343,2,8
6800,2011-10-15,22,1,0.5,0.4848,0.36,0.1343,45,166
13700,2012-07-30,1,1,0.7,0.6667,0.74,0.0,4,19
7065,2011-10-27,0,1,0.46,0.4545,0.94,0.0,3,26
7140,2011-10-30,3,1,0.24,0.2121,0.75,0.3582,7,33
13747,2012-08-01,0,1,0.68,0.6364,0.79,0.1642,3,47
9255,2012-01-26,13,2,0.38,0.3939,0.71,0.0,17,173
6861,2011-10-18,11,2,0.6,0.6212,0.49,0.1045,35,147
8168,2011-12-12,0,1,0.2,0.2273,0.69,0.0896,4,20
8639,2011-12-31,18,1,0.42,0.4242,0.54,0.1343,13,93
10912,2012-04-04,20,1,0.64,0.6212,0.27,0.2239,39,372
8128,2011-12-10,8,1,0.26,0.2727,0.65,0.1343,5,73
6592,2011-10-07,6,1,0.42,0.4242,0.88,0.0,3,87
12508,2012-06-10,9,1,0.7,0.6515,0.58,0.0,91,266
91,2011-01-04,23,1,0.2,0.2273,0.69,0.0896,2,11
2577,2011-04-22,7,2,0.34,0.3182,0.53,0.2836,5,180
10239,2012-03-07,17,1,0.56,0.5303,0.43,0.4925,58,612
14412,2012-08-28,17,1,0.8,0.6970000000000001,0.35,0.3881,90,864
13878,2012-08-06,11,1,0.76,0.7273,0.66,0.1343,108,260
16803,2012-12-07,22,2,0.36,0.3636,0.93,0.0896,15,165
16481,2012-11-24,11,2,0.28,0.2576,0.41,0.2985,55,186
3896,2011-06-16,6,3,0.58,0.5455,0.73,0.1642,8,112
13030,2012-07-02,3,2,0.72,0.6667,0.54,0.4179,0,5
1349,2011-03-01,12,1,0.3,0.303,0.39,0.1343,6,86
14737,2012-09-11,6,1,0.46,0.4545,0.77,0.1045,11,211
11856,2012-05-14,5,2,0.54,0.5152,0.77,0.1642,1,26
3777,2011-06-11,7,1,0.72,0.6667,0.58,0.1939999999999999,18,68
13684,2012-07-29,9,1,0.72,0.6818,0.62,0.2537,64,226
14006,2012-08-11,19,2,0.66,0.5909,0.89,0.1045,97,275
14182,2012-08-19,3,2,0.62,0.6061,0.61,0.1642,21,55
4050,2011-06-22,16,2,0.82,0.8029999999999999,0.59,0.3284,34,258
12970,2012-06-29,15,1,0.96,0.9091,0.36,0.0,47,230
15475,2012-10-12,0,1,0.4,0.4091,0.66,0.1045,8,68
9747,2012-02-16,2,2,0.3,0.3182,0.7,0.0896,1,7
2762,2011-04-30,0,2,0.44,0.4394,0.54,0.2537,33,106
3581,2011-06-03,3,1,0.54,0.5152,0.49,0.2239,0,5
7105,2011-10-28,16,2,0.36,0.3485,0.46,0.1642,46,308
6372,2011-09-28,2,1,0.6,0.5455,0.88,0.2537,0,9
15789,2012-10-25,2,1,0.54,0.5152,0.77,0.0,3,18
12837,2012-06-24,2,2,0.68,0.6364,0.51,0.0,34,114
5062,2011-08-03,20,3,0.7,0.6667,0.84,0.1045,7,87
3602,2011-06-04,0,1,0.56,0.5303,0.52,0.0,24,93
9687,2012-02-13,14,1,0.34,0.3485,0.23,0.1045,10,135
6948,2011-10-22,3,1,0.4,0.4091,0.62,0.1343,1,20
7756,2011-11-24,19,1,0.4,0.4091,0.54,0.1045,15,28
8917,2012-01-12,10,1,0.34,0.3485,0.81,0.1045,6,90
16824,2012-12-08,19,1,0.4,0.4091,0.87,0.0,34,246
6017,2011-09-13,7,1,0.58,0.5455,0.83,0.0896,14,362
8746,2012-01-05,6,2,0.2,0.2121,0.75,0.1343,0,78
2956,2011-05-08,2,1,0.48,0.4697,0.63,0.0,17,59
14387,2012-08-27,16,1,0.8,0.7576,0.55,0.2537,77,444
16044,2012-11-06,5,2,0.22,0.2273,0.64,0.1939999999999999,1,41
7520,2011-11-14,23,1,0.56,0.5303,0.64,0.2985,13,61
1103,2011-02-18,17,1,0.66,0.6212,0.34,0.3582,52,327
10126,2012-03-03,0,3,0.36,0.3636,0.93,0.0896,1,22
14049,2012-08-13,14,1,0.8,0.6970000000000001,0.33,0.1045,85,248
12490,2012-06-09,15,1,0.84,0.7121,0.2,0.2985,218,555
12767,2012-06-21,4,1,0.7,0.6667,0.84,0.0896,1,12
1558,2011-03-10,9,3,0.4,0.4091,0.0,0.2239,1,24
2488,2011-04-18,14,2,0.58,0.5455,0.49,0.1939999999999999,49,144
14464,2012-08-30,21,1,0.72,0.6818,0.66,0.1343,32,307
15847,2012-10-27,12,1,0.6,0.6212,0.53,0.2537,264,668
3523,2011-05-31,17,1,0.84,0.8029999999999999,0.53,0.2239,67,495
4542,2011-07-13,4,1,0.74,0.6818,0.58,0.2537,0,5
15319,2012-10-05,12,1,0.72,0.6515,0.42,0.1642,161,468
3400,2011-05-26,14,1,0.82,0.7727,0.52,0.2836,44,189
15416,2012-10-09,13,2,0.5,0.4848,0.67,0.1343,54,238
17116,2012-12-20,23,3,0.4,0.4091,0.82,0.2985,0,13
8379,2011-12-20,19,1,0.38,0.3939,0.66,0.0,6,224
8380,2011-12-20,20,1,0.36,0.3788,0.66,0.0,3,147
2272,2011-04-09,13,2,0.36,0.3788,0.81,0.0,114,222
2374,2011-04-13,20,1,0.44,0.4394,0.62,0.2537,7,126
11876,2012-05-15,1,3,0.56,0.5303,0.88,0.1343,5,19
12937,2012-06-28,6,1,0.62,0.6212,0.57,0.0896,8,193
292,2011-01-13,15,1,0.24,0.2121,0.38,0.2985,5,60
2870,2011-05-04,12,2,0.44,0.4394,0.62,0.3582,19,124
13172,2012-07-08,1,1,0.82,0.7879,0.56,0.1045,25,124
14957,2012-09-20,10,1,0.58,0.5455,0.53,0.0896,33,190
13044,2012-07-02,17,1,0.84,0.7273,0.32,0.1343,82,747
16332,2012-11-18,6,1,0.28,0.2727,0.81,0.1642,2,15
4879,2011-07-27,5,1,0.7,0.6515,0.54,0.2836,0,18
12844,2012-06-24,9,1,0.72,0.6667,0.51,0.0,63,232
16635,2012-11-30,22,1,0.3,0.3333,0.75,0.0,18,163
13609,2012-07-26,6,1,0.66,0.6061,0.78,0.2537,16,181
4418,2011-07-08,0,1,0.74,0.6970000000000001,0.66,0.1045,6,47
11583,2012-05-02,20,1,0.52,0.5,0.77,0.2537,42,338
356,2011-01-16,8,1,0.22,0.2121,0.55,0.2836,0,18
15961,2012-11-02,18,2,0.38,0.3939,0.43,0.3284,32,522
4584,2011-07-14,22,1,0.64,0.6212,0.57,0.0896,42,176
837,2011-02-07,8,2,0.16,0.2273,1.0,0.0,7,230
7013,2011-10-24,20,1,0.48,0.4697,0.82,0.1045,11,129
15766,2012-10-24,3,1,0.5,0.4848,0.77,0.0896,0,4
16130,2012-11-09,20,1,0.36,0.3485,0.66,0.1343,20,255
1726,2011-03-17,14,1,0.5,0.4848,0.45,0.1045,32,119
16592,2012-11-29,2,1,0.22,0.2727,0.64,0.0,1,7
17053,2012-12-18,8,1,0.38,0.3939,0.94,0.0,10,662
2362,2011-04-13,8,3,0.38,0.3939,0.94,0.1939999999999999,6,164
11616,2012-05-04,5,1,0.56,0.5303,0.88,0.1939999999999999,0,24
15248,2012-10-02,13,2,0.6,0.5455,0.88,0.1343,6,154
9755,2012-02-16,10,3,0.32,0.3333,0.7,0.1343,2,44
13219,2012-07-10,0,1,0.7,0.6515,0.7,0.0896,16,69
4223,2011-06-29,21,1,0.72,0.6515,0.39,0.2239,26,221
10217,2012-03-06,19,1,0.34,0.303,0.46,0.2985,9,287
11597,2012-05-03,10,2,0.52,0.5,0.77,0.0,36,168
7379,2011-11-09,2,1,0.32,0.3485,0.93,0.0,0,5
8101,2011-12-09,5,1,0.22,0.2727,0.8,0.0,0,20
6967,2011-10-22,22,1,0.4,0.4091,0.76,0.0,30,144
6166,2011-09-19,12,2,0.58,0.5455,0.6,0.0896,51,189
6461,2011-10-01,19,2,0.38,0.3939,0.82,0.1939999999999999,27,126
3061,2011-05-12,11,1,0.58,0.5455,0.6,0.2239,43,179
889,2011-02-09,13,1,0.18,0.1667,0.4,0.2537,2,69
966,2011-02-12,21,1,0.26,0.303,0.41,0.0,9,51
15693,2012-10-21,2,1,0.4,0.4091,0.62,0.1642,44,132
1963,2011-03-27,15,1,0.32,0.303,0.36,0.2836,61,172
11299,2012-04-21,0,1,0.52,0.5,0.77,0.2239,31,142
13321,2012-07-14,6,2,0.64,0.5909,0.78,0.0896,6,35
17013,2012-12-16,16,2,0.38,0.3939,0.82,0.1045,66,400
11983,2012-05-19,12,1,0.66,0.6212,0.36,0.0,276,642
17018,2012-12-16,21,2,0.36,0.3788,0.93,0.0,14,106
2835,2011-05-03,1,2,0.56,0.5303,0.78,0.2537,0,14
7213,2011-11-02,4,1,0.3,0.3333,0.87,0.0,0,4
12056,2012-05-22,13,2,0.64,0.6061,0.73,0.0,48,243
15388,2012-10-08,9,2,0.38,0.3939,0.66,0.1642,59,332
2268,2011-04-09,9,2,0.34,0.3485,0.87,0.1045,27,98
3770,2011-06-11,0,1,0.7,0.6667,0.79,0.1343,28,117
16945,2012-12-13,20,1,0.3,0.3333,0.45,0.0,6,241
12964,2012-06-29,9,1,0.76,0.6970000000000001,0.55,0.1642,39,300
132,2011-01-06,18,1,0.22,0.2273,0.51,0.1343,5,163
14454,2012-08-30,11,1,0.76,0.6818,0.4,0.0896,85,276
6839,2011-10-17,13,1,0.56,0.5303,0.46,0.0896,49,205
393,2011-01-17,21,3,0.16,0.1515,0.8,0.1939999999999999,3,27
6558,2011-10-05,20,1,0.52,0.5,0.77,0.1642,18,246
12136,2012-05-25,21,1,0.7,0.6515,0.65,0.1343,62,255
3928,2011-06-17,14,1,0.76,0.6970000000000001,0.52,0.1939999999999999,73,215
15939,2012-11-01,20,2,0.38,0.3939,0.54,0.2537,16,296
8401,2011-12-21,17,3,0.44,0.4394,1.0,0.3284,3,229
16080,2012-11-07,17,2,0.32,0.2879,0.53,0.3881,16,517
16345,2012-11-18,19,1,0.36,0.3485,0.66,0.1642,16,210
9760,2012-02-16,15,3,0.34,0.3636,0.76,0.0,3,53
8183,2011-12-12,15,2,0.32,0.3333,0.57,0.1045,8,132
225,2011-01-10,16,1,0.2,0.2121,0.4,0.1343,4,74
15159,2012-09-28,20,3,0.6,0.6212,0.53,0.1642,32,336
6777,2011-10-14,23,1,0.46,0.4545,0.59,0.1642,15,95
4613,2011-07-16,3,1,0.6,0.5758,0.78,0.1343,6,26
9336,2012-01-29,22,1,0.32,0.2879,0.26,0.3881,7,64
11651,2012-05-05,16,2,0.68,0.6364,0.65,0.3881,230,540
13663,2012-07-28,12,1,0.84,0.7576,0.41,0.2239,157,487
9364,2012-01-31,2,1,0.3,0.2879,0.42,0.2239,0,2
13069,2012-07-03,18,2,0.86,0.7424,0.3,0.0,85,627
15901,2012-10-31,6,1,0.3,0.303,0.81,0.1642,0,116
5008,2011-08-01,14,1,0.92,0.8182,0.29,0.1939999999999999,37,123
9478,2012-02-04,20,3,0.24,0.2273,0.93,0.1939999999999999,4,77
3403,2011-05-26,17,1,0.8,0.7273,0.46,0.2836,49,494
3515,2011-05-31,9,1,0.8,0.7576,0.55,0.1343,22,175
3883,2011-06-15,17,1,0.74,0.6515,0.28,0.1045,83,638
6755,2011-10-14,1,1,0.58,0.5455,0.94,0.1343,8,24
13129,2012-07-06,6,1,0.74,0.6970000000000001,0.66,0.1939999999999999,4,131
2908,2011-05-06,2,1,0.38,0.3939,0.62,0.1045,1,16
4261,2011-07-01,11,1,0.8,0.6970000000000001,0.26,0.0,68,214
8071,2011-12-07,23,1,0.24,0.2121,0.93,0.3881,0,16
2423,2011-04-15,21,2,0.4,0.4091,0.76,0.2985,25,102
10794,2012-03-30,21,1,0.38,0.3939,0.66,0.1343,30,220
5264,2011-08-12,6,1,0.62,0.6212,0.5,0.1343,3,76
10705,2012-03-27,4,1,0.24,0.2121,0.32,0.3582,0,3
14822,2012-09-14,19,1,0.68,0.6364,0.57,0.1642,83,579
3548,2011-06-01,18,3,0.82,0.7879,0.56,0.3881,31,309
15353,2012-10-06,22,1,0.44,0.4394,0.62,0.1343,45,185
13955,2012-08-09,16,1,0.86,0.7727,0.39,0.2537,97,417
14338,2012-08-25,15,2,0.64,0.6061,0.73,0.3284,79,233
9825,2012-02-19,8,2,0.24,0.2273,0.56,0.1939999999999999,8,56
14087,2012-08-15,4,1,0.64,0.5758,0.83,0.1045,0,4
15090,2012-09-25,23,1,0.6,0.6212,0.56,0.3284,9,98
13953,2012-08-09,14,1,0.88,0.7727,0.32,0.2239,86,247
15635,2012-10-18,16,1,0.6,0.6212,0.56,0.2836,94,450
5501,2011-08-22,3,3,0.7,0.6515,0.65,0.1343,0,5
8047,2011-12-06,23,3,0.46,0.4545,1.0,0.1642,5,53
809,2011-02-06,4,1,0.26,0.2273,0.6,0.3582,0,2
13588,2012-07-25,9,1,0.72,0.6515,0.37,0.2985,65,342
2650,2011-04-25,8,1,0.56,0.5303,0.88,0.1045,27,353
9987,2012-02-26,4,1,0.24,0.2273,0.41,0.1939999999999999,1,6
17300,2012-12-28,17,1,0.24,0.2424,0.6,0.1343,43,271
3190,2011-05-17,20,1,0.58,0.5455,0.83,0.4179,30,283
3620,2011-06-04,18,2,0.74,0.6515,0.3,0.1642,127,341
3650,2011-06-06,0,1,0.62,0.5909,0.78,0.1343,11,29
14553,2012-09-03,14,1,0.74,0.6970000000000001,0.7,0.2985,163,512
13382,2012-07-16,19,1,0.8,0.7879,0.63,0.1343,92,595
4070,2011-06-23,12,2,0.76,0.7273,0.66,0.2836,30,160
8290,2011-12-17,2,2,0.28,0.2727,0.56,0.2239,11,58
15651,2012-10-19,8,2,0.54,0.5152,0.94,0.1045,20,467
14411,2012-08-28,16,1,0.82,0.7121,0.33,0.3284,84,480
3370,2011-05-25,8,1,0.64,0.6061,0.69,0.2239,36,531
16881,2012-12-11,4,2,0.34,0.3182,0.76,0.2836,0,8
13979,2012-08-10,16,1,0.78,0.7273,0.55,0.2985,96,467
17228,2012-12-25,17,2,0.32,0.303,0.57,0.2537,16,50
11444,2012-04-27,1,1,0.5,0.4848,0.59,0.4478,3,35
13756,2012-08-01,9,2,0.68,0.6364,0.74,0.0896,34,350
12574,2012-06-13,3,1,0.62,0.5758,0.83,0.1939999999999999,1,8
11429,2012-04-26,10,2,0.46,0.4545,0.94,0.1642,14,139
12166,2012-05-27,3,1,0.64,0.6061,0.73,0.1642,11,36
7903,2011-11-30,23,1,0.28,0.2576,0.52,0.2836,4,50
1736,2011-03-18,0,1,0.42,0.4242,0.58,0.2836,5,29
1568,2011-03-10,19,3,0.44,0.4394,0.0,0.5821,5,56
462,2011-01-21,7,1,0.2,0.1818,0.51,0.2836,2,68
743,2011-02-03,9,1,0.16,0.1364,0.47,0.2985,6,133
8414,2011-12-22,6,1,0.36,0.3788,0.87,0.0,1,64
12934,2012-06-28,3,1,0.66,0.6212,0.5,0.0896,1,7
3994,2011-06-20,8,3,0.56,0.5303,0.83,0.1939999999999999,12,221
15288,2012-10-04,5,3,0.64,0.5758,0.89,0.1045,2,39
15354,2012-10-06,23,1,0.44,0.4394,0.62,0.1343,37,179
15508,2012-10-13,9,1,0.36,0.3636,0.5,0.0896,46,266
14833,2012-09-15,6,1,0.54,0.5152,0.49,0.4179,6,33
5494,2011-08-21,20,1,0.7,0.6667,0.79,0.2537,41,181
15483,2012-10-12,8,1,0.42,0.4242,0.71,0.0896,34,745
4335,2011-07-04,13,2,0.78,0.7121,0.49,0.0,242,423
8887,2012-01-11,4,1,0.2,0.2121,0.8,0.1343,0,2
16540,2012-11-26,22,1,0.32,0.3485,0.61,0.0,3,104
5114,2011-08-06,0,1,0.66,0.6061,0.78,0.1939999999999999,29,133
7174,2011-10-31,13,2,0.44,0.4394,0.44,0.2239,24,152
15824,2012-10-26,13,2,0.58,0.5455,0.68,0.1343,77,337
5212,2011-08-10,2,1,0.72,0.6667,0.54,0.1642,1,11
12550,2012-06-12,3,2,0.66,0.6212,0.69,0.2537,3,12
16298,2012-11-16,20,1,0.36,0.3333,0.46,0.2537,20,227
15736,2012-10-22,21,1,0.48,0.4697,0.67,0.0896,19,174
15063,2012-09-24,20,1,0.52,0.5,0.52,0.1045,52,432
2902,2011-05-05,20,1,0.5,0.4848,0.34,0.1642,33,258
12308,2012-06-02,1,2,0.56,0.5303,0.83,0.1045,15,76
5534,2011-08-23,12,1,0.7,0.6364,0.39,0.0896,60,237
15531,2012-10-14,8,1,0.44,0.4394,0.77,0.1939999999999999,28,132
779,2011-02-04,22,2,0.24,0.2424,0.65,0.1642,1,46
7420,2011-11-10,19,2,0.36,0.3485,0.71,0.2239,19,211
10999,2012-04-08,11,1,0.5,0.4848,0.25,0.2836,195,404
10172,2012-03-04,22,1,0.26,0.2424,0.41,0.2537,9,62
6528,2011-10-04,14,1,0.58,0.5455,0.53,0.2537,27,183
3431,2011-05-27,21,1,0.6,0.5606,0.83,0.1045,37,151
16906,2012-12-12,5,1,0.26,0.2576,0.6,0.1939999999999999,0,37
10927,2012-04-05,11,2,0.42,0.4242,0.38,0.2239,109,268
15044,2012-09-24,1,1,0.46,0.4545,0.67,0.1343,6,18
4725,2011-07-20,19,1,0.82,0.8485,0.67,0.1642,59,382
1469,2011-03-06,13,2,0.46,0.4545,0.94,0.3582,22,105
15971,2012-11-03,4,2,0.32,0.303,0.49,0.2985,8,16
8675,2012-01-02,7,1,0.24,0.2121,0.32,0.3881,0,16
13771,2012-08-02,0,1,0.7,0.6667,0.74,0.0,8,63
16369,2012-11-19,19,2,0.4,0.4091,0.58,0.2836,25,406
8424,2011-12-22,16,2,0.46,0.4545,0.63,0.0,30,256
368,2011-01-16,20,1,0.18,0.1969999999999999,0.47,0.1642,7,57
15546,2012-10-14,23,2,0.56,0.5303,0.68,0.2836,27,105
11293,2012-04-20,18,1,0.62,0.6212,0.5,0.2836,110,668
64,2011-01-03,19,1,0.2,0.2576,0.47,0.0,8,110
4210,2011-06-29,8,1,0.7,0.6515,0.48,0.2836,41,540
16528,2012-11-26,10,1,0.32,0.3485,0.49,0.0,20,147
16814,2012-12-08,9,2,0.38,0.3939,0.94,0.0,17,170
1721,2011-03-17,9,1,0.4,0.4091,0.62,0.2537,23,185
10885,2012-04-03,17,1,0.62,0.6061,0.17,0.1939999999999999,123,757
5324,2011-08-14,18,1,0.74,0.6970000000000001,0.66,0.1642,125,347
4060,2011-06-23,2,1,0.72,0.6970000000000001,0.74,0.2239,0,4
7280,2011-11-04,23,1,0.32,0.303,0.49,0.3284,17,89
1824,2011-03-21,18,2,0.52,0.5,0.72,0.2239,44,276
16053,2012-11-06,14,1,0.36,0.3636,0.4,0.1045,44,240
14578,2012-09-04,15,1,0.8,0.7727,0.59,0.4627,68,292
11567,2012-05-02,4,1,0.54,0.5152,0.88,0.0,2,4
3232,2011-05-19,14,3,0.54,0.5152,0.73,0.1939999999999999,43,180
11771,2012-05-10,16,1,0.58,0.5455,0.3,0.4627,87,421
1918,2011-03-25,17,2,0.32,0.2879,0.36,0.3582,23,225
15195,2012-09-30,8,1,0.48,0.4697,0.67,0.1045,18,144
1569,2011-03-10,20,3,0.36,0.3333,0.0,0.3284,9,38
1831,2011-03-22,1,1,0.42,0.4242,1.0,0.1343,6,19
1242,2011-02-24,21,2,0.34,0.303,0.87,0.3284,7,83
17165,2012-12-23,0,1,0.22,0.2121,0.47,0.2836,3,27
8854,2012-01-09,18,4,0.2,0.2273,0.86,0.0896,6,164
8542,2011-12-27,16,3,0.44,0.4394,0.88,0.3284,2,46
4656,2011-07-17,22,1,0.72,0.6818,0.66,0.2239,65,181
13111,2012-07-05,12,1,0.9,0.8182,0.35,0.3582,88,276
14506,2012-09-01,15,2,0.86,0.7879,0.44,0.2836,257,563
13956,2012-08-09,17,1,0.86,0.7576,0.36,0.2537,111,810
8343,2011-12-19,7,1,0.18,0.2121,0.74,0.1045,4,191
15389,2012-10-08,10,2,0.38,0.3939,0.68,0.1343,69,298
9595,2012-02-09,18,1,0.34,0.3333,0.31,0.1642,13,417
4859,2011-07-26,9,1,0.76,0.6818,0.4,0.2239,25,187
16114,2012-11-09,4,1,0.32,0.2879,0.53,0.3582,0,14
11609,2012-05-03,22,1,0.62,0.5909,0.78,0.0,29,246
11689,2012-05-07,6,1,0.46,0.4545,0.88,0.1045,8,142
1222,2011-02-24,0,1,0.22,0.2576,0.55,0.0896,0,11
1777,2011-03-19,18,1,0.46,0.4545,0.31,0.3284,92,217
14188,2012-08-19,9,2,0.66,0.6212,0.74,0.0,86,270
11038,2012-04-10,2,1,0.36,0.3485,0.71,0.1343,0,2
9357,2012-01-30,19,1,0.3,0.3182,0.45,0.1045,8,306
10371,2012-03-13,6,3,0.46,0.4545,0.82,0.1939999999999999,5,113
14200,2012-08-19,21,3,0.62,0.5909,0.78,0.0896,36,190
14592,2012-09-05,5,2,0.7,0.6667,0.79,0.2985,1,40
6400,2011-09-29,6,2,0.6,0.5455,0.88,0.0896,5,111
12882,2012-06-25,23,1,0.64,0.6212,0.33,0.3284,15,103
748,2011-02-03,14,1,0.22,0.1969999999999999,0.37,0.3881,4,47
7271,2011-11-04,14,1,0.44,0.4394,0.47,0.2985,54,201
5246,2011-08-11,12,1,0.78,0.6818,0.31,0.2537,50,214
1259,2011-02-25,15,1,0.46,0.4545,0.41,0.8059999999999999,5,55
7173,2011-10-31,12,1,0.42,0.4242,0.44,0.2239,30,170
1888,2011-03-24,11,2,0.3,0.2727,0.81,0.2985,10,71
8581,2011-12-29,8,2,0.2,0.2576,0.64,0.0,3,210
711,2011-02-02,0,3,0.22,0.2424,0.93,0.1045,0,2
16643,2012-12-01,6,1,0.24,0.2424,0.87,0.1343,7,27
9896,2012-02-22,9,1,0.32,0.3333,0.7,0.0896,11,252
13460,2012-07-20,1,1,0.66,0.5909,0.89,0.1343,2,11
7937,2011-12-02,9,1,0.28,0.3182,0.81,0.0,12,246
4808,2011-07-24,6,2,0.8,0.7879,0.63,0.0896,9,22
3329,2011-05-23,15,2,0.72,0.6818,0.62,0.4478,57,176
3293,2011-05-22,3,1,0.5,0.4848,1.0,0.1045,10,33
10465,2012-03-17,4,2,0.42,0.4242,0.94,0.0,0,2
9210,2012-01-24,16,1,0.4,0.4091,0.71,0.1343,35,278
16152,2012-11-10,18,1,0.44,0.4394,0.54,0.1343,103,359
5551,2011-08-24,5,1,0.56,0.5303,0.73,0.1045,1,27
12139,2012-05-26,0,1,0.64,0.5758,0.83,0.1642,18,116
8296,2011-12-17,8,2,0.26,0.2576,0.56,0.2239,4,59
